Model,Best Params,MAE,MSE,RMSE,R2,Selected Features,Target Variable,Target Transformation
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",22.553477648530187,2822.748467777997,53.12954420826512,0.5704356124237597,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'RIDAGEMN', 'LBDBSESI', 'LBDTHGSI', 'RHQ031', 'RHQ160', 'RHQ305', 'RIAGENDR', 'is_menopausal', 'BMDSADCM']",LBXEST,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",22.38855192798568,2790.5522959654427,52.82567837676524,0.5753352090349471,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'RIDAGEMN', 'LBDTHGSI', 'LBDBSESI', 'RHQ031', 'RHQ160', 'RIAGENDR', 'is_menopausal', 'BMDSADCM']",LBXEST,
XGBRegressor,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",55.77462881214461,11414.786955088746,106.84000634167307,0.7848753101431378,"['RIDAGEMN', 'RIAGENDR', 'RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBSESI', 'LBDBCDSI', 'LBDBPBSI', 'LBDTHGSI', 'RHQ160', 'BMDSADCM']",LBXTST,
XGBRegressor,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",24.68276718129954,1340.4384093958402,36.61199816174802,0.4397151250042113,"['BMXBMI', 'RIDEXPRG', 'RIDAGEMN', 'LBDBMNSI', 'LBDBPBSI', 'LBDBSESI', 'LBDBCDSI', 'LBDTHGSI', 'RHQ160', 'RIAGENDR', 'BMDSADCM']",LBXSHBG,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",23.6011850127608,3644.047217289032,60.365944184523705,0.5978721912127135,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBPBSI', 'LBDBSESI', 'RIDAGEMN', 'LBDBCDSI', 'RHQ031', 'LBDTHGSI', 'RHQ160', 'is_menopausal', 'RIAGENDR', 'BMDSADCM']",LBXEST,
XGBRegressor,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",64.8006193833675,18461.15397680697,135.87182922448264,0.6837759912930168,"['RIAGENDR', 'RIDAGEMN', 'RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBSESI', 'LBDBCDSI', 'LBDBPBSI', 'LBDTHGSI', 'BMDSADCM', 'RHQ160']",LBXTST,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",25.4682058159895,1471.345170072799,38.358117394794014,0.4028236499069733,"['BMXBMI', 'RIDEXPRG', 'RIDAGEMN', 'LBDBMNSI', 'LBDBPBSI', 'LBDBSESI', 'LBDBCDSI', 'LBDTHGSI', 'RHQ160', 'RIAGENDR', 'BMDSADCM']",LBXSHBG,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",23.6011850127608,3644.047217289032,60.365944184523705,0.5978721912127135,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBPBSI', 'LBDBSESI', 'RIDAGEMN', 'LBDBCDSI', 'RHQ031', 'LBDTHGSI', 'RHQ160', 'is_menopausal', 'RIAGENDR', 'BMDSADCM']",LBXEST,
XGBRegressor,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",64.8006193833675,18461.15397680697,135.87182922448264,0.6837759912930168,"['RIAGENDR', 'RIDAGEMN', 'RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBSESI', 'LBDBCDSI', 'LBDBPBSI', 'LBDTHGSI', 'BMDSADCM', 'RHQ160']",LBXTST,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",25.4682058159895,1471.345170072799,38.358117394794014,0.4028236499069733,"['BMXBMI', 'RIDEXPRG', 'RIDAGEMN', 'LBDBMNSI', 'LBDBPBSI', 'LBDBSESI', 'LBDBCDSI', 'LBDTHGSI', 'RHQ160', 'RIAGENDR', 'BMDSADCM']",LBXSHBG,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",23.6011850127608,3644.047217289032,60.365944184523705,0.5978721912127135,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBPBSI', 'LBDBSESI', 'RIDAGEMN', 'LBDBCDSI', 'RHQ031', 'LBDTHGSI', 'RHQ160', 'is_menopausal', 'RIAGENDR', 'BMDSADCM']",LBXEST,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",22.38855192798568,2790.5522959654427,52.82567837676524,0.5753352090349471,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'RIDAGEMN', 'LBDTHGSI', 'LBDBSESI', 'RHQ031', 'RHQ160', 'RIAGENDR', 'is_menopausal', 'BMDSADCM']",LBXEST,
XGBRegressor,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",21.50199644863826,3403.318740872382,58.33796997558607,0.2223463236125364,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBPBSI', 'LBDTHGSI', 'RIDAGEMN', 'LBDBSESI', 'LBDBCDSI', 'RHQ160', 'RHQ031', 'is_menopausal', 'RIAGENDR', 'BMDSADCM']",LBXEST,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",22.38855192798568,2790.5522959654427,52.82567837676524,0.5753352090349471,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'RIDAGEMN', 'LBDTHGSI', 'LBDBSESI', 'RHQ031', 'RHQ160', 'RIAGENDR', 'is_menopausal', 'BMDSADCM']",LBXEST,
XGBRegressor,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",55.77462881214461,11414.786955088746,106.84000634167307,0.7848753101431378,"['RIDAGEMN', 'RIAGENDR', 'RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBSESI', 'LBDBCDSI', 'LBDBPBSI', 'LBDTHGSI', 'RHQ160', 'BMDSADCM']",LBXTST,
XGBRegressor,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",25.71986628288841,1676.0806350675252,40.9399637892796,0.3223069241756543,"['BMXBMI', 'RIDEXPRG', 'RIDAGEMN', 'LBDBMNSI', 'LBDBSESI', 'LBDBPBSI', 'LBDTHGSI', 'LBDBCDSI', 'RHQ160', 'RIAGENDR', 'BMDSADCM']",LBXSHBG,
XGBRegressor,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",25.576110764228403,1658.5345774491286,40.72510991328481,0.1686980056569542,"['BMXBMI', 'RIDEXPRG', 'RIDAGEMN', 'LBDBMNSI', 'LBDBSESI', 'LBDBPBSI', 'LBDBCDSI', 'LBDTHGSI', 'RHQ160', 'RIAGENDR', 'BMDSADCM']",LBXSHBG,
XGBRegressor,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",22.718388755740097,1000.1314612405776,31.624855118096235,0.4483502308008203,"['BMXBMI', 'RIDAGEMN', 'LBDBMNSI', 'RIDEXPRG', 'LBDBPBSI', 'LBDBSESI', 'LBDTHGSI', 'LBDBCDSI', 'RHQ160', 'RIAGENDR', 'BMDSADCM']",LBXSHBG,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",22.399637428820576,2791.3583100008204,52.83330682439649,0.5752125502400041,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'RIDAGEMN', 'LBDBPBSI', 'LBDTHGSI', 'LBDBSESI', 'RHQ031', 'RHQ160', 'is_menopausal', 'RIAGENDR', 'BMDSADCM']",LBXEST,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",22.38855192798568,2790.5522959654427,52.82567837676524,0.5753352090349471,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'RIDAGEMN', 'LBDTHGSI', 'LBDBSESI', 'RHQ031', 'RHQ160', 'is_menopausal', 'RIAGENDR']",LBXEST,
XGBRegressor,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",55.71237099284575,11408.646693259914,106.81126669626155,0.7849910303862544,"['RIDAGEMN', 'RIDEXPRG', 'RIAGENDR', 'BMXBMI', 'LBDBMNSI', 'LBDBSESI', 'LBDBCDSI', 'LBDBPBSI', 'LBDTHGSI', 'RHQ160']",LBXTST,
XGBRegressor,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",22.71188398831977,999.8853001177667,31.620962985300856,0.448486007678008,"['BMXBMI', 'RIDAGEMN', 'LBDBMNSI', 'RIDEXPRG', 'LBDBPBSI', 'LBDBSESI', 'LBDBCDSI', 'LBDTHGSI', 'RHQ160', 'RIAGENDR']",LBXSHBG,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",22.38855192798568,2790.5522959654427,52.82567837676524,0.5753352090349471,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'RIDAGEMN', 'LBDTHGSI', 'LBDBSESI', 'RHQ031', 'RHQ160', 'is_menopausal', 'RIAGENDR']",LBXEST,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",22.50150546287725,2864.732776568981,53.52319848971081,0.5640464622392916,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'RIDAGEMN', 'LBDBSESI', 'LBDTHGSI', 'RHQ031', 'RHQ131', 'is_menopausal']",LBXEST,
XGBRegressor,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 20}",22.50150546287725,2864.732776568981,53.52319848971081,0.5640464622392916,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'RIDAGEMN', 'LBDBSESI', 'LBDTHGSI', 'RHQ031', 'RHQ131', 'is_menopausal']",LBXEST,
XGBRegressor,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",55.5333703671924,11405.573264060416,106.79687853144593,0.7850489526677601,"['RIDAGEMN', 'RIAGENDR', 'RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBSESI', 'LBDBCDSI', 'LBDBPBSI', 'LBDTHGSI', 'RHQ131']",LBXTST,
XGBRegressor,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",22.640365328121423,996.9503620749284,31.57452077348013,0.4501048527565713,"['BMXBMI', 'RIDAGEMN', 'LBDBMNSI', 'RIDEXPRG', 'LBDBPBSI', 'LBDBSESI', 'LBDBCDSI', 'LBDTHGSI', 'RIAGENDR', 'RHQ131']",LBXSHBG,
XGBRegressor,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 20}",27.71954568276111,3475.655785625513,58.95469265143796,0.4710765177907228,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'LBDBSESI', 'RIDAGEMN', 'LBDTHGSI', 'RHQ031', 'RHQ131', 'is_menopausal']",LBXEST,
XGBRegressor,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 20}",92.21355892526492,18405.71144340447,135.6676506887492,0.6531233581988038,"['RIDAGEMN', 'RIAGENDR', 'RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBSESI', 'LBDBCDSI', 'LBDBPBSI', 'LBDTHGSI', 'RHQ131']",LBXTST,
XGBRegressor,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 20}",26.62931202585157,1245.2126253288798,35.28757040841548,0.3131690342842389,"['BMXBMI', 'RIDAGEMN', 'LBDBMNSI', 'RIDEXPRG', 'LBDBPBSI', 'LBDBSESI', 'LBDBCDSI', 'LBDTHGSI', 'RIAGENDR', 'RHQ131']",LBXSHBG,
XGBRegressor,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 20}",27.720254976267874,3475.6693807937963,58.95480795315847,0.4710744488851138,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'RIDAGEMN', 'LBDBSESI', 'LBDTHGSI', 'RHQ031', 'RHQ131', 'is_menopausal']",LBXEST,
XGBRegressor,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 20}",27.71954568276111,3475.655785625513,58.95469265143796,0.4710765177907228,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDBPBSI', 'LBDBSESI', 'RIDAGEMN', 'LBDTHGSI', 'RHQ031', 'RHQ131', 'is_menopausal']",LBXEST,
XGBRegressor,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 20}",27.71954568276111,3475.655785625513,58.95469265143796,0.4710765177907228,"['RIDEXPRG', 'BMXBMI', 'LBDBMNSI', 'LBDBCDSI', 'LBDTHGSI', 'RIDAGEMN', 'LBDBSESI', 'LBDBPBSI', 'RHQ031', 'RHQ131', 'is_menopausal', 'RIAGENDR']",LBXEST,
